interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
79,0,763,3000000,0,125,0,0,0,1,1,ROLQ55CEETTAAQ3QYZWBAPUWNOY5U27K3O2GVGNI7RSAVD47HAJQ,DJSFGADQHVNLWVGMHXKAVW4SXE4PV6IHT4W546B7AIM2WKKYRENQ,
80,0,686,3000000,0,125,0,0,0,1,1,ALKYMITBOYH5O7XGWIG4L3CNLAHIOPDOXGHCEUV4BAYP7F4WHWQQ,4EERCQJSOH7FIIB75PF3SBUKJZOCJMXWNMRJKWTIV7NPV4GFOKMQ,
81,0,614,3000000,0,125,0,0,0,1,1,S7Q5KYRKAHZ26EOREFPS256I7CJA6W5FF2BPB2X3NE4QX32QVFLQ,2ANOXOVDJJ2F7SIKNXZPFNJQW4S43IEGVQRE3CFMO5NUWDARLVUQ,
82,0,530,3000000,0,125,0,0,0,1,1,NFRNRSJWR7QMDWQYYCXHQUI74KHUOHJQMDJF5KZJV7KIOLUEDREA,3L3F6ATHBPW7YC6674FLA4VVWGF43M7HLQB7IVRMCFCNL3WHYQYA,
83,0,457,3000000,0,125,0,0,0,1,1,7BHGKT2Y5PZLG3KBSSHBWRTQ7ENIUWQZA5UGS2PDMUFBN4LKPXEA,O7GKRG3DEN3EBXBULFB36VVCNE6UAJAOZXK6CQNECRVWQR44GYCA,
84,0,385,3000000,0,125,0,0,0,1,1,5UB6WTTRIRN6JUGVUQFJPV4L6LNIXRO3OIC6UJJLPJKR56O6FBJA,BLYPXISKO3P7OHU62IVPNGNDBVDXADBCKD6UWJQZEBAUSTKSY3FQ,
85,0,325,3000000,0,125,0,0,0,1,1,SDHGNAKJYHAZ4VRA264ZLOQJDS3IZCXJNUCK34EDH6JPAUJOHSVQ,24CHMS24UZ4LF5ZIG5X3JWXNXEFYXA6GGTLBLTCX6762K3WBQKSA,
86,0,265,3000000,0,125,0,0,0,1,1,JJQ7CUPSFXXBN27E37LLEUSRUD7FLVEOMWOW3F723WJCSWZIBCVA,C23QJ552Q35MT2LYMJU7IDPOBBLZAB2EX4TAHXQ7KUTPG357ZD6A,
87,0,218,3000000,0,125,0,0,0,1,1,EHSIMTCMEEGW2BVLI3LIAH3MSMDK4PVCWHK3FRCLAZP4DSAWQDOQ,AC27KBBYOQZEZECFMQJEGEIZCEG6G2EB5JXIRQ5M7UQMRCIA4L5Q,
88,0,162,3000000,0,125,0,0,0,1,1,JOIH7TRGTMDTHF2DXIZ6Q6NRFLZAXZGV2FAYT6SRN2HVIJCL632A,J5HWMMQOELVHXTLNLSZITPYGVFVHYUGKCZSWGM5PVCRKWSYZKQMA,
89,0,136,3000000,0,125,0,0,0,1,1,EAPB2KHCIA3I3W7PMKLS2Z4KHYTL676TUVCX5F65C4F56OFMFPIQ,NJ74G2DSQ5BTUVJ2TCJ4DONQJH232H6TU4GA3XC5ROBRMX77GG5A,
90,0,114,3000000,0,125,0,0,0,1,1,QG4YRUWS55Z6YEVYCXNZTJJIRLJ5GE7UFCJGWVWI6UF6PQ5IE6OQ,6TNJWB5TNDSJGSEHPRCUNECP6YN74WUNK2C6OCWVICZ6RYVNLOYA,
91,0,92,3000000,0,125,0,0,0,1,1,OC67PGGT63JVMHY4Y3KBST4IDRRZFZVW5MV2XSXIB3GCBPCYL3YA,UPXBFXXR6SRL26TI3OYO7ZPR2GPS5RQQM5KY2ISVWUOOKRDJVERQ,
92,0,81,3000000,0,125,0,0,0,1,1,JBSRG6IBR54LG6YP4B2DUVA2P2QQTLMB2W5F6GOOTZTFI7BAUUJQ,OKLU5GX3IF33M7X5NFKFZAQ3M27QLNS53ZDUU57X37QE626BUP3Q,
93,0,71,3000000,0,125,0,0,0,1,1,2PMOBRPNJ4DSR23WIV5ESQUQI35VDIFTSQI4UB5RKZ7DJK6J2UPA,3KI3QIDTH6ET5H5YGKMTRFBL26YFHSH343CW2ZR2EPOLFMETXGRQ,
94,0,53,3000000,0,125,0,0,0,1,1,B475CKRDWQM37HHLQPFIG6MAZAJHUAMU36C5L2A72A3LP2OYYQJQ,J4SH2EMYKW5SHDOH2ALHRMFHGROIEUWEHR3TM6PS5RT6SA2LOM2Q,
95,0,56,3000000,0,125,0,0,0,1,1,S2JGWIDIOTIMPE6VZQNBNTESTZ2EUL3LBJUYHHUC3JG7H5LE5V6Q,OUVOBODYV2ETIW37Z4IGD2UWLCIEVZNDBE4MLPSW2CU7MFLXO75A,
