interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
10,0,73,3000000,0,1250,0,0,0,1,1,SXXHRYUXYTIODG26XKGBCFWP7KFZIBKUM4PMC6UMY5R6MBELSJTA,GP6PGJ7XOUHHJTATIRG7UMBS6L4IPLN2ZI6ZY4A34COP5ZQTGFOQ,
11,0,69,3000000,0,1250,0,0,0,1,1,E5U5ZNU56PQBP7XK7DFNH7TBCWVHTYJO45KVKZOFGD3OHSI4NUMA,JFYWU63TLJUB6VYZPP6TTQUIYOSCA4XCLDCPITYZY7D662VBK5DQ,
12,0,82,3000000,0,1250,0,0,0,1,1,4CKKS4ZXCCSSTW3UGHJSM2YBTB4SHENWFQV5T7LYTDNAW2PZ5YKQ,Y74AD7I332RYAUGQBT62I5GBV5JRB7KRT3PAVF5VVIFW3G22T6KA,
13,0,80,3000000,0,1250,0,0,0,1,1,GTHOILHG5FZZK7BQVHKI75ARCGRA5PSDPSSLZPI5ATF6BCJHWVAA,H6TFMYI274JOBFGZM2KZUZK7TMIE74U2DLHAZHQUHBI6X57U2Z6Q,
14,0,71,3000000,0,1250,0,0,0,1,1,YHEKJSPTU64WBCGQPUTWQPUN5XTTLSEAGMRFDCWM6Z7KLAWHOXUQ,KIKNNLM3DBRZL3JBCU67ABNNZFJGSJLP4BZAIR4IHLPDPCCC5IXA,
15,0,90,3000000,0,1250,0,0,0,1,1,Y7PG3D77RIPC3XIJNO75QL3VHRVLPK33TF5CXHVHJASRA64N6UYQ,DOINWAZS3KJSCF3TA65QJBCIBIVLDPM6BJS7HFLXS7ZIXZ24EGZQ,
16,0,80,3000000,0,1250,0,0,0,1,1,77ZWWH6I6KYDUNDCQMXIN55IY43KIDRRHRFTUBZ2UFV7ZAGS4RRQ,CRWW7QOPGTMIIEME5MQOJOZAORUPKFYCJ7LXBTOGNG6RY7GEU3GQ,
17,0,101,3000000,0,1250,0,0,0,1,1,PXAMNTINNP2QDWLRHN7UGAQGPEA7VCP6VBAX4VTPZZCYLFSXWYSA,HE265AZ4FC74U7WKWT47ZY6DHOGB7ZQSVBLPPGGCRPTQNARH45KQ,
18,0,93,3000000,0,1250,0,0,0,1,1,CYW4DW623RROZ5DB7FAGQJ4QJ23NSVONPXIOI2G45H3PXRHPHVFQ,J74VDXCOCYBG2UVV5UILQK6RB5JAAOPXB7AEGP53GC2V2NG55CIQ,
19,0,117,3000000,0,1250,0,0,0,1,1,FCLGIY2TFR3W6KNRNEZMCQUAUOVI6JZZLZ4H25EMC45YJEMSLZYQ,3G5S6OFPBBFF627WV3JITIWS2ZZLRVSL3UCTZXYTF6HOUGE4OVIA,
